"location","county","date","visitor","algaeobserved","algalid","cyanobacteriadominant","toxinpresent","mcvalue","mcqualifier","cylvalue","cylqualifier","anavalue","anaqualifier","saxvalue","saxqualifier","nodvalue","nodqualifier","othertoxins","comments","datetime","latitude","longitude","sampledepth","picurl"
"Lochloosa Lake - entrance to Cross Creek","Alachua",2022-09-26,"NEROC","No","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-09-26 15:40:00,29.507803,-82.1496029,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6175/attachments/2676?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lochloosa Lake - NE in Veg","Alachua",2022-09-26,"NEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Warm and clear. ",2022-09-26 15:15:00,29.5446479,-82.1226739,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6174/attachments/2673?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Blue Cypress Lake - Center (BCL)","IndianRiver",2022-09-26,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","0-clear",2022-09-26 13:48:00,27.72644373,-80.75351344,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6181/attachments/2687?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lake George - Center (LEO)","Volusia",2022-09-26,"SJRWMD","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",,,0.16,"IY (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit. Y qualifier indicates improper preservation.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.16 IY (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit. Y qualifier indicates improper preservation.); Nodularin-R: not detected; Saxitoxins: not detected","Sunny, humid",2022-09-26 13:30:00,29.30830556,-81.60638889,0.317,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6180/attachments/2692?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Stick Marsh - North (STKM)","IndianRiver",2022-09-26,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","No rain",2022-09-26 12:54:00,27.81065,-80.724854,0.296,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6177/attachments/2682?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lake Speer - NW Lobe","Orange",2022-09-22,"County","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",2,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected",,2022-09-22 14:15:00,28.483104,-81.602176,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6173/attachments/2672?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Orange Lake - McIntosh Bay at Heagy Burry Park Boat Ramp","Alachua",2022-09-21,"NEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.14,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Windy",2022-09-21 17:55:00,29.428205,-82.2064196,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6159/attachments/2669?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Orange Lake - McIntosh Bay","Alachua",2022-09-21,"NEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-09-21 17:25:00,29.4408751,-82.1958142,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6158/attachments/2666?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Orange Lake - McIntosh Bay Fish Camp","Alachua",2022-09-21,"NEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Windy. Large hydrilla mats",2022-09-21 16:40:00,29.4469639,-82.2079902,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6157/attachments/2663?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lake Washington - Center (LWC)","Brevard",2022-09-20,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","No rain",2022-09-20 12:46:00,28.142439,-80.746111,0.304,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6140/attachments/2659?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lake Christie - NE Shore","Orange",2022-09-19,"CEROC","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected","some globs accumulated around plants, some flecks on surface that appear to be dying. surface and water column mostly clear. Pulled up a mat but it was Nitella.",2022-09-19 16:49:00,28.440981,-81.407599,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6128/attachments/2644?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lake Estelle - Dorchester and Mills","Orange",2022-09-19,"CEROC","Yes","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected","Recent daily heavy rains. Some glibs of algae accumulated on lake edge. Water itself very clear. Mowing clippings in water.",2022-09-19 15:00:00,28.57692,-81.36356,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6129/attachments/2647?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Stick Marsh - North (STKM)","IndianRiver",2022-09-14,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Clear, no rain",2022-09-14 16:33:00,27.81065,-80.724854,0.305,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6121/attachments/2628?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Blue Cypress Lake - Center (BCL)","IndianRiver",2022-09-14,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Clear no rain",2022-09-14 14:50:00,27.7266,-80.7536,0.307,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6120/attachments/2627?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Starke Lake - Boat Ramp","Orange",2022-09-13,"CEROC","Yes","Co-dominant taxa were: Microcystis aeruginosa and Cylindrospermopsis raciborskii","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected","Sunny. Water very green throughout lake",2022-09-13 17:11:00,28.57188,-81.542096,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6118/attachments/2623?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"St. Johns River - Mandarin Point (MP72)","Duval",2022-09-13,"SJRWMD","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.12,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",0.11,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.11 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected","Overcast",2022-09-13 16:27:00,30.15666667,-81.68388889,0.308,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6116/attachments/2621?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Violet Lake - 130 Violet Cir","Putnam",2022-09-13,"NEROC","No","mixed algae; no dominant species in sample","No","Yes",,,0.34,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.34 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected",,2022-09-13 16:05:00,29.6526503,-81.8612842,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6108/attachments/2604?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Doctors Lake - Center (DTL)","Clay",2022-09-13,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.27,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Cloudy warm",2022-09-13 16:01:00,30.13805556,-81.72722222,0.309,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6115/attachments/2620?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"St. Johns River - Shands Bridge (20030157)","StJohns",2022-09-13,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","Yes",,,0.31,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.31 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected","Cloudy warm",2022-09-13 15:00:00,29.98163056,-81.62213889,0.308,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6114/attachments/2619?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lochloosa Lake - Lochloosa Park and Boat Ramp","Alachua",2022-09-13,"NEROC","No","mixed algae; no dominant species in sample","No","Yes",,,,,0.29,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,"Anatoxin-a: 0.29 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Cylindrospermopsin: not detected; Nodularin: not detected",,2022-09-13 15:00:00,29.5054081,-82.1020776,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6107/attachments/2601?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Fish Lake - Sexton Park","Osceola",2022-09-12,"CEROC","Yes","mixed algae; no dominant species in sample","No","Yes",0.13,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",0.15,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.15 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected","90s partly cloudy",2022-09-12 16:43:00,28.2722475333139,-81.3396726362407,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6098/attachments/2590?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lake Runnymede - Sam Pan Way","Osceola",2022-09-12,"CEROC","Yes","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected","90s partly cloudy",2022-09-12 15:45:00,28.2560077635571,-81.2619484215975,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6097/attachments/2588?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"St. Johns River - Buzzard Island","Putnam",2022-09-12,"SJRWMD","No","Co-dominant taxa were: Microcystis aeruginosa and Cylindrospermopsis raciborskii","Yes","Yes",,,0.29,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.29 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected","Sunny, humid",2022-09-12 15:37:00,29.6042476,-81.5997789,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6103/attachments/2626?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Ortega River - Morven Canal","Duval",2022-09-12,"NEROC","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-09-12 14:30:00,30.2525948,-81.7031736,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6096/attachments/2585?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Crescent Lake - Center","Putnam",2022-09-12,"SJRWMD","Yes","Co-dominant taxa were: Microcystis aeruginosa and Cylindrospermopsis raciborskii","Yes","Yes",,,0.21,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.21 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected","Sunny hot",2022-09-12 14:18:00,29.48734001,-81.51771036,0.308,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6106/attachments/2598?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Crescent Lake - mouth of Dunns Creek (CRESLM)","Putnam",2022-09-12,"SJRWMD","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",,,0.18,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.18 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected","Sunny hot",2022-09-12 13:49:00,29.52955556,-81.55372222,0.295,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6105/attachments/2596?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lake Marian - Pavilion","Osceola",2022-09-12,"SEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",2.9,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected",,2022-09-12 13:45:00,27.8718116666667,-81.0518566666667,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6095/attachments/2582?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
"Lake George - Center (LEO)","Volusia",2022-09-12,"SJRWMD","Yes","Co-dominant taxa were: Microcystis aeruginosa and Cylindrospermopsis raciborskii","Yes","Yes",,,0.32,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.32 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected","Sunny, hot, humid",2022-09-12 13:27:00,29.30830556,-81.60638889,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6099/attachments/2592?token=mzFcMRqhxzPAoRJavp2MJlE9sT6bNWXjX_pgvftsGpn1Ch6Kz4tiSG7WEDe7VZCuJenmBKNrRJ_A05V1jZujIlcwisxEVnzIPDkfsCCUTAridWW6Vaeb6Sj_ygspC9cedb35RJs0rOcZWHpZL9E_0NLIJX0zl4hekQwAL3umHFBt-OqFm_Bq8dJbSTf3ymqj"
